filename,year,strongest_topic,strongest_topic_prob
0307351.txt,2005,22,0.6580432
0306464-padi.txt,2004,5,0.39147568
02047140-p33.txt,2008,11,0.37814465
padi-ng-5-070-l.txt,1994,11,0.3670414
08044870-s10.txt,2008,1,0.34423786
16059830-N13.txt,2018,12,0.44156483
0400671.txt,2005,0,0.4893466
00016250-L03.txt,2000,7,0.32612923
05016710-a04-e.txt,2005,21,0.51750934
NOPADI-NE-7-027-L.txt,1992,16,0.3033027
19020670-Y05.txt,2020,13,0.34483764
98023200.txt,1998,4,0.55539197
09064010-p08.txt,2010,0,0.391898
06013000-a06-e.txt,2006,1,0.7835162
18065200-O01.txt,2018,21,0.39711842
21083580-G04.txt,2022,8,0.40849757
PADI-ND-2-133-L.txt,1991,24,0.60812396
08009120-h09.txt,2010,18,0.43756723
15012470-w09.txt,2016,21,0.25366086
15038710-b12.txt,2016,22,0.47132334
16035960-v01.txt,2016,11,0.37535182
07003840-o02-e.txt,2007,19,0.3723771
23014490-O01.txt,2023,11,0.34214497
06044980-f05-e.txt,2007,11,0.21263139
0005598-padi.txt,2003,8,0.48456317
08020150-s27.txt,2012,24,0.75993663
9401689.txt,1994,7,0.49716124
13004960-m05.txt,2013,11,0.22781543
05111100-n01-e.txt,2005,11,0.79396516
LA-3-370-L.txt,1978,16,0.63648695
14076660-k15.txt,2017,24,0.6651446
11069370-c07.txt,2013,24,0.7027442
10023140-m25.txt,2012,18,0.43531662
padi-nh-5-559-l.txt,1996,13,0.57777804
15025400-e05.txt,2015,11,0.48824376
04092110-i25-e.txt,2006,7,0.67276067
PADI-LH-3-265-L.txt,1985,16,0.2901429
09100380-s02.txt,2010,19,0.2160338
08042840-t06.txt,2010,20,0.21522051
16085380-h01.txt,2016,11,0.49077067
10059320-d16.txt,2013,8,0.41230452
9705319.txt,1997,21,0.4527863
02084050_R03.txt,2002,17,0.5102952
PADI-NC-2-673-L.txt,1990,6,0.49985147
05042590-p04-e.txt,2006,7,0.48557997
03109240-f05.txt,2004,11,0.35883203
21081880-F05.txt,2022,17,0.36108175
06061280-b03-e.txt,2007,21,0.5048451
19008840-V15.txt,2019,20,0.57759637
PADI-NB-2-559-L.txt,1989,23,0.3774397
padi-nx-4-337-l.txt,1987,16,0.35502777
PADI-LG-3-771-L.txt,1984,4,0.5316718
KA-2-786-L.txt,1968,18,0.329999
09065580-t03.txt,2009,11,0.56775844
00006290-D16.txt,2000,11,0.37539336
21013380-O09.txt,2021,5,0.2838627
15010040-c07.txt,2015,20,0.5717088
06067940-t01-e.txt,2006,11,0.5381884
07111090-t02-e.txt,2008,17,0.27193132
14011480-h04.txt,2014,2,0.3367639
0400962-padi.txt,2004,19,0.3566346
06082530-r12.txt,2010,7,0.6381095
PADI-LG-1-177-L.txt,1984,6,0.27533785
KA-1-496-L.txt,1968,5,0.6968822
05007410-o19-e.txt,2006,0,0.48510614
22071040-N02.txt,2022,11,0.36159867
09010810-h03.txt,2009,13,0.44074515
9502431.txt,1997,3,0.8327486
15051480-z08.txt,2016,1,0.55181694
20039500-O01.txt,2020,11,0.6208819
18092390-G01.txt,2019,11,0.34302482
PADI-NA-3-328-L.txt,1988,5,0.72077215
06013690-w06.txt,2008,17,0.5271953
21041340-E03.txt,2021,11,0.5149894
0205578-padi.txt,2004,9,0.574238
09025310-t03.txt,2009,11,0.50493544
16034150-c15.txt,2017,11,0.4320277
00006530-E05.txt,2000,11,0.38590565
80000434-HK.txt,1980,22,0.37240458
NOPADI-NG-8-122-L.txt,1989,11,0.31927022
0400963-padi.txt,2004,20,0.44014
08072890-r01.txt,2008,11,0.5517666
14062140-o09.txt,2014,19,0.29999197
20017980-O09.txt,2021,3,0.40601575
NOPADI-NH-1-135-L.txt,1993,19,0.5391099
08053750-b01.txt,2008,22,0.314483
18055550-V36.txt,2021,15,0.38760677
NOPADI-PX-7-213-L.txt,1994,16,0.3335746
21007980-B04.txt,2021,11,0.35387197
9900971a.txt,2002,20,0.52925956
padi-nf-1-642-l.txt,1993,13,0.48361245
06046140-v05-e.txt,2006,2,0.59386486
12017860-a11.txt,2013,15,0.2874822
11081040-h02.txt,2012,2,0.5960379
13088990-z17.txt,2016,0,0.38843107
05028500-o01-e.txt,2005,11,0.820422
9805933.txt,2001,20,0.589246
09008580-h04.txt,2009,11,0.3994434
PADI-NG-5-309-L.txt,1994,24,0.65060025
16080100-K61.txt,2021,22,0.47529092
10079970-p09.txt,2011,22,0.5156102
10087310-n03.txt,2010,20,0.27070072
10093570-k02.txt,2012,7,0.47459775
19004350-B05.txt,2020,23,0.41448477
10072170-a12.txt,2012,14,0.33461645
79000635-HK.txt,1980,16,0.39879543
23000440-F09.txt,2023,8,0.4486077
09024940-p06.txt,2010,1,0.20304985
15019530-z05.txt,2016,18,0.22560775
9803615.txt,2000,6,0.41077873
10045220-t37.txt,2011,8,0.42586207
9504295.txt,1998,17,0.20134601
06089880-n06-e.txt,2006,11,0.4920603
PADI-NF-1-037-L.txt,1993,16,0.3724352
11077040-c03.txt,2011,17,0.3879214
07100890-r14.txt,2011,24,0.4442705
12011960-h04.txt,2013,24,0.323509
12001430-i17.txt,2014,0,0.8692765
PADI-P-5-068-L.txt,1996,4,0.3444652
13037590-o07.txt,2014,23,0.41496444
padi-nx-4-606-l.txt,1987,16,0.3159614
19044610-M04.txt,2019,11,0.2177541
19012370-N02.txt,2019,7,0.284672
15065060-b01.txt,2015,11,0.5541712
PADI-LD-4-456-L.txt,1981,5,0.650751
L-2-094-L.txt,1976,16,0.37954968
PADI-LG-1-829-L.txt,1984,17,0.60218006
0102758-padi.txt,2004,18,0.33087426
19059000-B01.txt,2019,11,0.642423
19037730-E03.txt,2019,7,0.78814936
0002656.txt,2001,16,0.26191425
16011570-v01.txt,2016,11,0.49003017
21046070-G01.txt,2021,11,0.5928904
07089890-v04.txt,2008,22,0.45276782
PADI-LH-4-124-L.txt,1985,16,0.35194373
21057750-G08.txt,2022,8,0.5719261
06054790-v04-e.txt,2006,4,0.52490443
0000727.txt,2001,22,0.6072907
09095940-n10.txt,2010,1,0.2865245
19008410-B10.txt,2019,0,0.36165574
97052730.txt,1997,22,0.37767285
NOPADI-KI-3-006-L.txt,1989,21,0.31407297
15053450-t03.txt,2016,11,0.37673667
NOPADI-ND-3-018-L.txt,1991,23,0.27906013
06062170-f05-e.txt,2006,2,0.5254385
12076630-m13.txt,2013,7,0.4319892
PADI-N-4-715-L.txt,1987,16,0.33828887
0206488.txt,2004,22,0.45640358
06016060-t02-e.txt,2006,11,0.75176823
09096810-t03.txt,2010,10,0.3998474
0208328.txt,2003,5,0.68126786
00020130-L02.txt,2000,11,0.35407713
22016750-M01.txt,2022,2,0.68924505
0409279.txt,2005,16,0.27905363
15001670-B25.txt,2019,18,0.35640505
07082600-t05-e.txt,2008,12,0.22282924
16007180-E08.txt,2018,18,0.5612714
10053270-s02.txt,2010,11,0.47491786
21008770-A11.txt,2021,5,0.58253765
K-2-490-L.txt,1966,17,0.37718803
07051220-t06-e.txt,2007,7,0.6917581
08074630-r02.txt,2009,20,0.27651486
09043230-w04.txt,2009,20,0.46317947
PADI-NG-4-403-L.txt,1994,16,0.2898212
22050400-N01.txt,2022,11,0.46500748
08093630-b01.txt,2008,2,0.3303236
04008700-v04.txt,2004,2,0.64352167
12034400-a07.txt,2014,14,0.34950843
21069930-O11.txt,2022,23,0.6706169
KA-1-533-L.txt,1968,16,0.6694523
05010520-a04-e.txt,2005,1,0.24991663
PADI-LH-4-225-L.txt,1985,20,0.366043
15008030-k03.txt,2017,14,0.6649884
16091350-t06.txt,2016,4,0.23324738
11068640-m04.txt,2011,7,0.7792373
21044070-F03.txt,2021,11,0.46459737
14041710-v01.txt,2014,2,0.38117048
18070670-S05.txt,2019,12,0.49326697
11074130-p02.txt,2011,11,0.49268168
16094490-m03.txt,2016,7,0.7064883
09055380-n03.txt,2010,20,0.7417276
78000230-HK.txt,1980,17,0.30564243
20030890-M07.txt,2020,20,0.39290363
05075420-b17-e.txt,2007,20,0.21310693
22026180-O04.txt,2022,19,0.45806545
21015450-O01.txt,2021,2,0.26809394
14071520-l03.txt,2015,17,0.48583207
07096000-b05.txt,2008,7,0.5809832
02081720-n05.txt,2002,1,0.81296074
19054890-Z01.txt,2019,11,0.35627303
0305064-a.txt,2004,9,0.5458519
20023970-E04.txt,2020,9,0.40471247
15053710-t14.txt,2016,6,0.41281867
07059080-a02-e.txt,2007,21,0.473225
0104597.txt,2002,24,0.34751037
21089540-E05.txt,2022,11,0.23066914
PADI-NX-4-057-L.txt,1987,1,0.30475882
17101840-A06.txt,2018,8,0.4286821
22034980-R02.txt,2022,11,0.30876648
11072490-v02.txt,2011,2,0.92012334
0504760.txt,2005,7,0.89382386
14065270-t08.txt,2015,4,0.5076619
20040840-Y02.txt,2020,11,0.66459376
22032560-J02.txt,2022,11,0.36590993
14066680-w01.txt,2014,11,0.6467363
13078400-v01.txt,2013,11,0.3495686
22045130-F02.txt,2022,13,0.31921592
09099790-s01.txt,2009,11,0.44343928
20076130-Z06.txt,2021,20,0.3501398
01006317-hk.txt,2001,11,0.511862
22032000-P08.txt,2023,0,0.4159379
02091630-p09-e.txt,2006,9,0.46604043
14070140-v12.txt,2016,12,0.35470206
0108299-padi.txt,2005,20,0.47622612
0408600.txt,2005,9,0.32177037
16049020-o10.txt,2016,8,0.30846798
07060050-h10-e.txt,2007,7,0.9115726
09015200-p02.txt,2009,1,0.2652041
PADI-N-4-101-L.txt,1986,9,0.33878043
99004030.txt,1999,9,0.3975108
07067360-w42.txt,2015,23,0.44623226
10053260-s03.txt,2010,11,0.54904634
09072060-k09.txt,2009,11,0.47559884
12085230-k03.txt,2015,2,0.57973564
padi-nx-2-389-l.txt,1987,14,0.6527482
14036030-s04.txt,2014,7,0.3749792
9806977.txt,1999,22,0.49478278
13056270-l07.txt,2014,11,0.5571534
21015710-O03.txt,2021,4,0.33925727
17095090-R08.txt,2018,7,0.4921569
18055860-J01.txt,2018,2,0.489925
20040990-Y13.txt,2021,8,0.53944767
0009070.txt,2001,20,0.64242965
12034000-s17.txt,2013,4,0.27163103
PADI-LE-2-622-L.txt,1981,16,0.37922576
0305194.txt,2003,23,0.3029655
11066310-z14.txt,2013,0,0.4494411
07052310-r02-e.txt,2007,7,0.47603232
06045210-p03-e.txt,2006,18,0.5293966
20065200-G07.txt,2021,14,0.20092195
06011290-r06-e.txt,2006,4,0.5817857
10050830-m10.txt,2011,8,0.32043445
PADI-LF-2-169-L.txt,1983,23,0.33337486
18040660-O05.txt,2018,12,0.7846927
05000920-h17-e.txt,2006,7,0.760417
11025330-t05.txt,2011,2,0.72691774
23013760-N06.txt,2023,23,0.795039
KX-1-121-L.txt,1967,16,0.3612874
09090610-p12.txt,2011,1,0.47931176
PADI-N-3-318-L.txt,1986,2,0.2871016
22011430-A07.txt,2022,8,0.34833378
22051160-N06.txt,2022,23,0.8055362
18060320-Z12.txt,2019,11,0.33707762
08089290-o08.txt,2009,2,0.32582387
PADI-ND-3-444-L.txt,1991,1,0.29901388
PADI-NG-4-217-L.txt,1994,11,0.3677023
95037920.txt,1997,22,0.7426643
20011260-R20.txt,2023,24,0.5496631
11058460-n10.txt,2011,19,0.53708357
20035970-Y07.txt,2020,5,0.6810336
11078750-c07.txt,2012,17,0.41032937
18035060-A10.txt,2019,8,0.28827626
19054420-F04.txt,2019,4,0.21763729
13037580-o06.txt,2013,23,0.4426489
NOPADI-NC-2-076-L.txt,1990,16,0.25248536
20030080-E02.txt,2020,9,0.45539215
padi-p-4-397-l.txt,1996,13,0.4583581
05025030-a07-e.txt,2005,6,0.885645
20022030-A09.txt,2020,8,0.40722692
21009480-Q02.txt,2021,18,0.3999224
0404344-padi.txt,2004,21,0.5152193
02105100-c10-e.txt,2007,24,0.53286535
17029960-K35.txt,2019,18,0.26956746
09063570-v02.txt,2009,11,0.46258655
04096780-i01-e.txt,2005,17,0.65504545
06088870-c61.txt,2012,17,0.36563784
0402113.txt,2004,19,0.36586714
11072010-i06.txt,2014,5,0.45360973
03055340-v07-e.txt,2006,7,0.89885354
00010570-L02.txt,2000,11,0.34170368
22075500-C02.txt,2022,4,0.27300668
03082580-g10.txt,2004,11,0.26909983
9608833.txt,1997,19,0.8821813
19039560-Y08.txt,2020,13,0.45153055
PADI-LD-2-415-L.txt,1981,13,0.3818832
16076610-B13.txt,2018,24,0.7519867
00018080-L02.txt,2000,7,0.4879664
15006150-e06.txt,2016,15,0.4956832
22039850-O02.txt,2022,23,0.8154585
0405640.txt,2005,14,0.5294231
79000603-HK.txt,1980,19,0.66594094
10058930-n03.txt,2010,7,0.58998597
nopadi-ng-6-069-l.txt,1994,2,0.63261503
06079860-s05-e.txt,2008,12,0.28390846
LX-3-762-L.txt,1977,20,0.41675314
LA-3-698-L.txt,1978,16,0.30758303
13066380-b05.txt,2014,8,0.30820748
16029640-o04.txt,2016,11,0.41120195
21048710-M07.txt,2022,21,0.3853708
17061570-Z33.txt,2020,8,0.46205044
040207-padi.txt,2005,2,0.87205106
05033490-t01-e.txt,2005,11,0.43634766
L-2-008-L.txt,1976,16,0.3770989
11065190-m04.txt,2011,11,0.7250926
22039840-O02.txt,2022,23,0.83006907
09074750-o19.txt,2011,8,0.33019298
09054940-r09.txt,2010,4,0.2917815
20043270-Y04.txt,2020,8,0.4938513
07086140-m06-e.txt,2008,23,0.50387144
11077160-e20.txt,2013,10,0.61524296
padi-nf-5-573-l.txt,1993,24,0.68783754
09004730-s02.txt,2009,11,0.53926075
0408416.txt,2005,11,0.33104765
04066500-a19-e.txt,2006,15,0.6490528
20021620-E04.txt,2020,19,0.46456644
05007020-f07-e.txt,2007,24,0.6495378
18088140-E05.txt,2019,0,0.32370266
20089750-F02.txt,2021,11,0.48837468
0301890-padi.txt,2005,1,0.44659993
16080260-e02.txt,2016,3,0.27826113
20086360-Z12.txt,2021,8,0.46373704
21072190-Y14.txt,2022,23,0.74186623
16062370-k03.txt,2016,7,0.26244104
16088550-I16.txt,2018,0,0.3696482
NOPADI-NH-6-151-L.txt,1994,20,0.52300006
06050900-r01-e.txt,2006,2,0.5799526
03010458.txt,2003,2,0.47504163
07033100-v03-e.txt,2007,11,0.42242664
9602463.txt,1996,19,0.6014214
0100256.txt,2002,1,0.28976154
20052610-N02.txt,2020,8,0.58687884
9701618.txt,1998,21,0.45618525
NOPADI-NF-4-194-L.txt,1995,7,0.3607182
9902597-a.txt,2005,6,0.7343282
09088400-k05.txt,2014,24,0.51671433
0100530.txt,2001,3,0.8288833
19046400-A29.txt,2021,22,0.62794584
18074830-A05.txt,2019,8,0.22598802
10056780-n06.txt,2011,20,0.4236584
06073840-z03-e.txt,2006,7,0.6095661
99035010.txt,1999,18,0.5168583
21053500-A07.txt,2021,23,0.27448562
07085910-c56.txt,2012,7,0.5031223
20056930-A03.txt,2020,8,0.41939262
07039050-o01-e.txt,2007,21,0.47735462
15021990-c10.txt,2016,12,0.31228384
79000398-HK.txt,1979,13,0.5395232
09006960-e18.txt,2011,17,0.42309788
09029140-e07.txt,2009,5,0.39709368
14042910-m05.txt,2014,11,0.45521086
19010520-E07.txt,2019,10,0.25987217
16011660-v08.txt,2016,19,0.4699976
11038560-b20.txt,2013,2,0.37569466
10096090-c09.txt,2012,12,0.40168604
14087910-c09.txt,2016,11,0.36542755
22050360-N01.txt,2022,21,0.35990658
KA-2-293-L.txt,1968,18,0.36659262
09102930-s05.txt,2010,1,0.56655055
09089110-h04.txt,2010,1,0.48096576
21036940-O05.txt,2021,17,0.29745525
17095110-Z26.txt,2021,8,0.65840536
PADI-NB-1-060-L.txt,1989,2,0.36133277
20012530-F07.txt,2020,10,0.2749162
17009180-E22.txt,2018,10,0.45004165
11054930-c27.txt,2014,6,0.7312624
PADI-LH-2-533-L.txt,1985,24,0.60068506
16030050-o07.txt,2016,2,0.29059327
12015600-v05.txt,2012,11,0.57402074
11087810-b05.txt,2012,11,0.60710174
20059520-Z02.txt,2020,2,0.5201768
0310673-padi.txt,2004,20,0.30336407
20077250-Z13.txt,2022,8,0.6107282
05113840-n04-e.txt,2006,20,0.53936994
03010289.txt,2005,8,0.3132254
10076770-c43.txt,2012,8,0.33768383
PADI-NX-1-694-L.txt,1987,13,0.36077377
05042830-r13.txt,2010,7,0.5466913
11026930-b01.txt,2011,11,0.6251288
22019960-R01.txt,2022,14,0.41090307
84000588.txt,1996,9,0.5747026
05031970-n05-e.txt,2006,12,0.37163135
PADI-LH-1-522-L.txt,1985,16,0.42696983
21044600-Z06.txt,2021,8,0.44002318
21034780-A05.txt,2021,10,0.5559575
20029920-N01.txt,2020,8,0.35777265
07019220-s06-e.txt,2007,7,0.9138107
0408210.txt,2004,22,0.2812996
20054690-V13.txt,2021,8,0.28590766
14060550-m10.txt,2014,7,0.6732244
21010440-V12.txt,2021,24,0.55429846
18090830-b01.txt,2018,7,0.27705222
18085180-F02.txt,2018,23,0.42606586
18080400-E06.txt,2019,2,0.53318906
19018140-O03.txt,2019,19,0.669705
17052990-K04.txt,2020,11,0.5642151
PADI-LF-1-359-L.txt,1983,19,0.6013503
PADI-NB-1-708-L.txt,1989,5,0.45592317
21036580-O03.txt,2021,11,0.27325696
21083000-F06.txt,2022,7,0.49552935
NOPADI-PC-5-376-L.txt,1999,18,0.5441916
21084790-R06.txt,2022,23,0.2840443
PADI-LE-4-349-L.txt,1982,16,0.43699148
20028030-Q06.txt,2020,11,0.49789783
10059990-m26.txt,2011,13,0.32326877
9902126.txt,2000,21,0.32091308
PADI-NE-2-430-L.txt,1992,18,0.4179294
0205584.txt,2002,20,0.37566784
02010605.txt,2003,2,0.92183244
22019070-Y05.txt,2022,2,0.7354771
06030960-s05-e.txt,2006,24,0.65799844
08102970-w05.txt,2009,11,0.5780954
PADI-LH-3-324-L.txt,1985,5,0.5784218
15079780-Z26.txt,2018,7,0.9070953
PADI-NA-3-294-L.txt,1988,13,0.36694083
19085170-B01.txt,2019,11,0.28365284
14027320-b11.txt,2015,12,0.76887447
16080310-e04.txt,2016,23,0.8991974
19041110-J02.txt,2019,2,0.27416933
20004580-E03.txt,2020,3,0.20469195
9908437.txt,2000,22,0.69600666
09008930-r06.txt,2009,11,0.50135183
06045870-v01-e.txt,2006,11,0.71451813
05057700-z04-e.txt,2006,0,0.4988126
f2-5200113.txt,1952,13,0.4353094
16080890-w05.txt,2016,10,0.3789629
9807710.txt,2001,19,0.77823484
11086540-z02.txt,2012,24,0.43980935
06103900-s07-e.txt,2006,7,0.53929526
0201825-padi.txt,2005,15,0.34847185
22045280-F09.txt,2022,24,0.2700633
padi-na-1-793-l.txt,1984,24,0.5663507
12012450-p05.txt,2012,15,0.4552719
05083000-n07-e.txt,2006,11,0.63164175
08076680-h02.txt,2008,7,0.8421836
12072080-l23.txt,2013,12,0.28539872
19001830-Z02.txt,2019,11,0.43542105
10062220-s02.txt,2010,7,0.5799585
23001760-F03.txt,2023,2,0.68076307
04095830-r12-e.txt,2005,2,0.7865233
15051780-g07.txt,2015,13,0.24347301
padi-le-4-421-l.txt,1982,16,0.410864
9706981.txt,1997,19,0.49702683
07055830-o17.txt,2009,7,0.5764322
11030170-c02.txt,2011,11,0.42482233
12073310-l03.txt,2012,8,0.3474693
07097390-h06.txt,2008,7,0.721111
0406303-padi.txt,2004,19,0.73002034
13028200-i07.txt,2014,15,0.4698618
17061310-J06.txt,2018,5,0.54366165
KE-1-785-L.txt,1972,13,0.47265738
16078880-v02.txt,2016,11,0.3296041
17078840-B11.txt,2018,5,0.29128733
11043620-h05.txt,2011,11,0.7556213
9806195.txt,1999,1,0.29457104
12086190-k12.txt,2015,7,0.7588211
15047630-e14.txt,2016,7,0.357286
04054880-a59-e.txt,2006,1,0.8731409
12017840-l06.txt,2012,21,0.4023692
06039780-b06.txt,2008,10,0.43559924
10034960-n10.txt,2011,12,0.69795
20027690-A08.txt,2020,17,0.3086678
20039210-E47.txt,2021,0,0.38721812
07078710-r08.txt,2011,9,0.5812664
20040920-Y04.txt,2020,0,0.41623965
16029190-o06.txt,2016,11,0.35543725
09013300-s08.txt,2011,12,0.33027348
12048750-b05.txt,2013,24,0.6016324
PADI-ND-3-311-L.txt,1991,2,0.470591
PADI-ND-2-293-L.txt,1991,3,0.40657824
padi-p-2-089-l.txt,1996,9,0.53745663
0000849.txt,2002,21,0.36480573
17042520-O31.txt,2020,8,0.2724551
09058220-r07.txt,2010,7,0.46864417
0500065-padi.txt,2005,19,0.39261943
05112300-f07-e.txt,2007,2,0.64573777
07011390-p10-e.txt,2007,13,0.28433076
15073330-a05.txt,2016,4,0.57070345
padi-nc-2-147-l.txt,1990,16,0.415789
16045550-v03.txt,2016,7,0.372773
13048550-z02.txt,2013,19,0.29114887
PADI-ND-3-479-L.txt,1991,9,0.37984997
16060780-v02.txt,2016,7,0.32554263
15080880-w14.txt,2016,8,0.47002056
18056730-Z06.txt,2018,19,0.6867249
05052830-g03-e.txt,2005,4,0.2976428
PADI-N-3-325-L.txt,1986,14,0.45076635
10094030-n05.txt,2010,2,0.32622606
KA-2-463-L.txt,1968,16,0.43612814
07034100-a02.txt,2008,4,0.4162649
00005170-m71.txt,2012,8,0.4012916
15026680-t06.txt,2015,11,0.41951415
0401022.txt,2004,12,0.65680873
18068140-Z26.txt,2021,12,0.3509873
padi-nx-2-499-l.txt,1987,16,0.276421
10076380-i11.txt,2014,6,0.7076207
07034370-r11.txt,2009,7,0.6691469
09056500-o07.txt,2011,4,0.38163015
21082210-F01.txt,2021,8,0.5956892
05036650-b09-e.txt,2006,7,0.5646927
05058240-r33.txt,2009,8,0.2788512
05084140-n25-e.txt,2007,1,0.6773173
18035020-R07.txt,2018,18,0.32367834
19023160-O03.txt,2019,8,0.34626174
05029420-a24-e.txt,2006,1,0.9637308
20011470-G28.txt,2020,8,0.46694934
17100730-Y05.txt,2018,5,0.7656178
0007129.txt,2000,24,0.22923659
05108730-t02-e.txt,2005,11,0.7519531
08034990-v07.txt,2009,5,0.8401712
13011910-e03.txt,2013,11,0.34199992
LA-2-253-L.txt,1978,22,0.27852857
20073220-M06.txt,2021,20,0.6358189
09052390-c08.txt,2009,24,0.7011732
10032030-o22.txt,2013,6,0.70358235
PADI-NG-4-643-L.txt,1994,10,0.44045517
20088710-Z16.txt,2022,11,0.30576006
79000879-HK.txt,1980,13,0.4988392
20090570-F02.txt,2020,21,0.38525718
22042180-C02.txt,2022,8,0.31386802
NOPADI-PD-5-107-L.txt,2001,2,0.40940297
17065620-W09.txt,2018,7,0.9090904
20033010-Y06.txt,2020,8,0.56118655
10083500-p08.txt,2011,12,0.39957753
14038280-a20.txt,2016,11,0.32928735
22031310-A11.txt,2023,8,0.51215166
12054470-a15.txt,2014,7,0.5830103
9801163.txt,2001,21,0.31504717
15088700-l02.txt,2015,20,0.75046587
16012170-w16.txt,2017,12,0.47137424
08035880-v08.txt,2009,11,0.36382964
07013980-k13.txt,2010,10,0.26027405
11076940-c01.txt,2011,11,0.44828615
78000410-HK.txt,1979,9,0.29107872
0504827.txt,2005,24,0.17992342
11096320-t01.txt,2011,11,0.6054826
NOPADI-NE-4-097-L.txt,1992,1,0.5010633
15030230-k08.txt,2016,1,0.29806238
12026200-o02.txt,2012,10,0.25907367
20021890-R15.txt,2021,1,0.3829823
08101350-w03.txt,2008,7,0.7263213
NOPADI-PC-4-351-L.txt,2000,21,0.5649037
12047220-h05.txt,2013,9,0.1978226
09080900-m06.txt,2010,11,0.4390728
22000130-O05.txt,2022,11,0.5149599
0108578.txt,2002,2,0.90324736
08060630-p02.txt,2008,20,0.25916937
20038230-Q07.txt,2020,22,0.56514275
13033510-v05.txt,2014,12,0.79858476
18087420-R07.txt,2019,11,0.686266
pda-9-77-9-252.txt,1977,16,0.3893949
06074890-s07-e.txt,2006,4,0.26162112
9600106.txt,1998,13,0.64224464
NOPADI-KI-8-022-L.txt,1990,3,0.52085984
12061390-t05.txt,2012,11,0.33819738
08037500-v01.txt,2008,11,0.66398
03103380-c19-e.txt,2006,18,0.5525029
10038810-c04.txt,2010,24,0.35769486
20045680-M01.txt,2020,2,0.568844
0406735-padi.txt,2004,17,0.39185598
22022330-G08.txt,2022,11,0.4478358
NOPADI-NH-8-226-L.txt,1994,10,0.23797515
0203481.txt,2002,11,0.5261538
PADI-N-4-770-L.txt,1986,16,0.43155542
PADI-NX-2-540-L.txt,1987,16,0.38336766
16031380-o01.txt,2016,20,0.5332468
10043110-h04.txt,2010,11,0.51277655
14003750-v13.txt,2016,14,0.25052717
08024540-b04.txt,2008,20,0.6024382
PADI-LE-3-169-L.txt,1982,24,0.60363054
16055170-N20.txt,2018,6,0.6110512
79000637-HK.txt,1980,13,0.31074706
18007370-O02.txt,2018,2,0.6863971
11049460-h04.txt,2011,7,0.44069642
04086590-r05-e.txt,2005,1,0.45148945
06051290-r02.txt,2007,7,0.70671743
21053180-O24.txt,2022,8,0.44116205
19078410-J38.txt,2022,24,0.44619155
17084920-N04.txt,2018,20,0.3257407
09083650-b01.txt,2009,2,0.41209304
05032060-b08-e.txt,2006,7,0.65158576
06049270-n05.txt,2007,9,0.42241737
08051370-e03.txt,2010,24,0.7769382
07107850-k12.txt,2009,7,0.7463362
08034540-v05.txt,2008,10,0.21322103
06043320-t08-e.txt,2006,7,0.3766776
07054290-t04-e.txt,2007,8,0.31877306
15069940-m04.txt,2015,2,0.631233
20058090-B04.txt,2020,8,0.3544234
17089650-B07.txt,2018,19,0.61318713
18076010-E04.txt,2019,8,0.63411117
21040370-E05.txt,2021,8,0.4368979
69000272-HK.txt,1970,5,0.6326912
18034990-R03.txt,2018,7,0.79022413
0307111-padi.txt,2004,5,0.7662066
0505283.txt,2005,4,0.27580115
PADI-NX-4-663-L.txt,1987,16,0.32200685
L-2-348-L.txt,1976,16,0.48040736
18036040-B03.txt,2018,8,0.5786059
11038130-v05.txt,2012,5,0.7628315
16007280-a01.txt,2016,2,0.5522712
0506952.txt,2005,7,0.80732787
0308695-padi.txt,2003,0,0.3836181
9702534b.txt,1997,21,0.3378339
10016380-s03.txt,2010,20,0.2361418
22031040-A03.txt,2022,23,0.69318753
PADI-LF-1-709-L.txt,1983,19,0.79773843
22064280-O01.txt,2022,11,0.26077598
0400304.txt,2005,2,0.7413206
19055300-Z01.txt,2019,11,0.70139545
PADI-LF-3-523-L.txt,1983,16,0.4086127
padi-ld-2-085-l.txt,1980,13,0.46894458
12070630-m21.txt,2015,12,0.39727035
04048830-n09-e.txt,2005,10,0.2899004
07097420-r11.txt,2009,7,0.55903226
20026390-J04.txt,2020,11,0.5296426
20084700-Q02.txt,2021,11,0.5776966
14013730-i08.txt,2015,14,0.7580475
99020960.txt,1999,21,0.6791968
22059100-O01.txt,2022,14,0.56696194
21022630-Z04.txt,2021,11,0.39126298
20068650-Y02.txt,2020,4,0.28299987
20009880-A03.txt,2020,11,0.4367615
11011140-t01.txt,2011,2,0.40602198
22021700-G05.txt,2022,11,0.5137254
05061930-n15.txt,2008,1,0.82829034
08104660-r06.txt,2008,19,0.48596224
07090940-k12.txt,2013,7,0.3928046
PADI-LF-2-718-L.txt,1983,16,0.40004987
11083370-h02.txt,2012,11,0.33195695
14008070-o06.txt,2015,17,0.4221557
09031930-c04.txt,2009,3,0.53866243
padi-p-2-214-l.txt,1994,2,0.59614176
padi-nh-3-702-l.txt,1995,11,0.4861253
14053200-c08.txt,2014,4,0.4065553
padi-lg-2-477-l.txt,1984,16,0.44870558
09063030-v03.txt,2009,2,0.58801407
16012380-k02.txt,2016,11,0.37676316
05027780-a09-e.txt,2007,8,0.27975658
05106650-v09-e.txt,2006,0,0.26573688
12075800-b07.txt,2013,12,0.561829
14047900-m10.txt,2014,19,0.4504001
14078360-o02.txt,2014,11,0.5315511
12045730-z11.txt,2013,24,0.61622167
